uid,cause_nbr,account_nbr,sale_type,status,estimated_surplus,address,city,state,zip,county,parcel_id,auction_date,sale_price,mortgage_balance,first_name,last_name,email,phone
1007179828,017-D44799-24,02858002,SALE,Cancelled,62671.58,1113 E HARVEY AVE,FORT WORTH,TX,76104-6565,Tarrant County,TARRANT-COUNTY-02858002,2026-09-01,71757.0,9085.42,,,,
1003028142,048-D43525-24,02205033,SALE,Cancelled,176556.89,1308 HADLEY DR,ARLINGTON,TX,76011-4712,Tarrant County,TARRANT-COUNTY-02205033,2026-09-01,186228.0,9671.11,,,,
1014127755,141-D48940-25,03161196,SALE,Cancelled,746469.59,9380 LIVE OAK LN,FORT WORTH,TX,76179-4059,Tarrant County,TARRANT-COUNTY-03161196,2026-09-01,761067.0,14597.41,,,,
1001379412,342-D48268-25,06781683,SALE,Cancelled,311770.51,7728 LIZ LN,WATAUGA,TX,76148-2436,Tarrant County,TARRANT-COUNTY-06781683,2026-09-01,334471.0,22700.49,,,,
1003105718,342-D43166-24,06351670,SALE,Cancelled,1979912.23,5504 MATLOCK RD,ARLINGTON,TX,76018-1559,Tarrant County,TARRANT-COUNTY-06351670,2026-09-01,2124446.0,144533.77,,,,
1009155843,153-D02965-14,01752960,SALE,Cancelled,183509.45,3312 MEADOW WOOD LN,BEDFORD,TX,76021-3746,Tarrant County,TARRANT-COUNTY-01752960,2026-09-01,235415.0,51905.55,,,,
1001033873,017-D39552-23,07547420,SALE,Cancelled,445963.18,12683 RENDON RD,BURLESON,TX,76028,Tarrant County,TARRANT-COUNTY-07547420,2026-09-01,484034.0,38070.82,,,,
1009741704,153-D38339-23,02519003,SALE,Cancelled,133710.68,5532 RICKENBACKER PL,FORT WORTH,TX,76112-7640,Tarrant County,TARRANT-COUNTY-02519003,2026-09-01,137682.0,3971.32,,,,
1005031990,096-D37968-23,00416142,SALE,Cancelled,312932.94,7116 SPARROW PT,FORT WORTH,TX,76133-6732,Tarrant County,TARRANT-COUNTY-00416142,2026-09-01,352528.0,39595.06,,,,
1001349682,017-D44679-24,04704169,SALE,Cancelled,24790.85,3700 STALCUP RD,FORT WORTH,TX,76119,Tarrant County,TARRANT-COUNTY-04704169,2026-09-01,26343.0,1552.15,,,,
1014248146,348-D43761-24,02376407,SALE,Cancelled,217120.39,5016 SUSAN LEE LN,NORTH RICHLAND H,TX,76180-6885,Tarrant County,TARRANT-COUNTY-02376407,2026-09-01,234023.0,16902.61,,,,
1014260869,067-D43635-24,01955195,SALE,Cancelled,217388.36,4117 VANCE RD,NORTH RICHLAND H,TX,76180-8651,Tarrant County,TARRANT-COUNTY-01955195,2026-09-01,239907.0,22518.64,,,,
1003260218,153-D40401-24,01054694,SALE,Cancelled,83926.22,4801 VINETTA DR,FORT WORTH,TX,76119-4809,Tarrant County,TARRANT-COUNTY-01054694,2026-09-01,91095.0,7168.78,,,,
1008920419,342-D47988-25,00892904,SALE,Cancelled,329491.59,213 W EXCHANGE AVE,FORT WORTH,TX,76164,Tarrant County,TARRANT-COUNTY-00892904,2026-09-01,347435.0,17943.41,,,,
1001233186,342-D41881-24,04156773,SALE,Cancelled,139049.43,5154 WILSON RD,FORT WORTH,TX,76140-7600,Tarrant County,TARRANT-COUNTY-04156773,2026-09-01,159474.0,20424.57,,,,
1006289901,141-D45887-25,02605627,SALE,Scheduled for Auction,80382.22,3312 8TH AVE,FORT WORTH,TX,76110-3809,Tarrant County,TARRANT-COUNTY-02605627,2026-10-06,82620.0,2237.78,,,,
1001295397,348-D35633-23,00749079,SALE,Scheduled for Auction,37156.78,7075 BASE ST,AZLE,TX,76020-7115,Tarrant County,TARRANT-COUNTY-00749079,2026-10-06,40792.0,3635.22,,,,
1004225891,096-D33731-22,02358603,SALE,Scheduled for Auction,144334.03,3732 BILLIE FAYE DR,NORTH RICHLAND H,TX,76180-1548,Tarrant County,TARRANT-COUNTY-02358603,2026-10-06,167200.0,22865.97,,,,
1009140592,141-D40996-24,00316520,SALE,Cancelled,142811.15,4217 BONITA DR,FORT WORTH,TX,76114-3808,Tarrant County,TARRANT-COUNTY-00316520,2026-10-06,146622.0,3810.85,,,,
1013386683,048-D39105-23,02186683,SALE,Scheduled for Auction,16693.48,1524 CHAPARRAL LN,AZLE,TX,76020-4504,Tarrant County,TARRANT-COUNTY-02186683,2026-10-06,19620.0,2926.52,,,,
1002669252,352-D40596-24,03514579,SALE,Cancelled,79923.44,4200 COMANCHE ST,FORT WORTH,TX,76119-2002,Tarrant County,TARRANT-COUNTY-03514579,2026-10-06,86256.0,6332.56,,,,
1005187810,153-D45700-25,01235516,SALE,Scheduled for Auction,150787.43,5641 CONLIN DR,FORT WORTH,TX,76134-2221,Tarrant County,TARRANT-COUNTY-01235516,2026-10-06,187978.0,37190.57,,,,
1001774614,352-D34126-22,02479265,SALE,Cancelled,33558.4,5111 CROWLEY ST,FORT WORTH,TX,76114,Tarrant County,TARRANT-COUNTY-02479265,2026-10-06,37050.0,3491.6,,,,
1001774600,352-D34126-22,02479257,SALE,Cancelled,73426.44,5113 CROWLEY ST,FORT WORTH,TX,76114-1411,Tarrant County,TARRANT-COUNTY-02479257,2026-10-06,79213.0,5786.56,,,,
1005595201,096-D37864-23,02466082,SALE,Scheduled for Auction,248900.16,2915 E 4TH ST,FORT WORTH,TX,76111-3802,Tarrant County,TARRANT-COUNTY-02466082,2026-10-06,267412.0,18511.84,,,,
1003272069,348-D44612-24,01562754,SALE,Scheduled for Auction,65665.19,1316 E MAGNOLIA AVE,FORT WORTH,TX,76104-5347,Tarrant County,TARRANT-COUNTY-01562754,2026-10-06,74604.0,8938.81,,,,
1004179796,342-D43027-24,00969001,SALE,Scheduled for Auction,172778.52,4725 FOREST WOOD DR,FOREST HILL,TX,76119-7524,Tarrant County,TARRANT-COUNTY-00969001,2026-10-06,199935.0,27156.48,,,,
1007370506,153-D40167-24,03516458,SALE,Cancelled,101045.57,3970 GRIGGS CT,FORT WORTH,TX,76119-3718,Tarrant County,TARRANT-COUNTY-03516458,2026-10-06,104507.0,3461.43,,,,
1007377204,048-D42862-24,03529533,SALE,Scheduled for Auction,193248.0,514 INDIANA ST,ARLINGTON,TX,76011-7451,Tarrant County,TARRANT-COUNTY-03529533,2026-10-06,217752.0,24504.0,,,,
1013390028,067-D38430-23,06796656,SALE,Scheduled for Auction,252982.64,6107 KING WILLIAM DR,ARLINGTON,TX,76018-2399,Tarrant County,TARRANT-COUNTY-06796656,2026-10-06,265936.0,12953.36,,,,
1014262253,342-D44214-24,01909355,SALE,Scheduled for Auction,129407.76,1509 LINCOLN AVE,FORT WORTH,TX,76164-8840,Tarrant County,TARRANT-COUNTY-01909355,2026-10-06,142391.0,12983.24,,,,
1014128441,017-D46485-25,02923440,SALE,Scheduled for Auction,166813.67,3602 LITTLESTONE DR,ARLINGTON,TX,76014-3135,Tarrant County,TARRANT-COUNTY-02923440,2026-10-06,182081.0,15267.33,,,,
1014206326,017-D37909-23,03084744,SALE,Scheduled for Auction,207849.67,3627 MT VERNON AVE,FORT WORTH,TX,76103-2528,Tarrant County,TARRANT-COUNTY-03084744,2026-10-06,247159.0,39309.33,,,,
1001868049,141-D43241-24,00825131,SALE,Scheduled for Auction,466522.37,2211 N BEACH ST,HALTOM CITY,TX,76111-6815,Tarrant County,TARRANT-COUNTY-00825131,2026-10-06,476400.0,9877.63,,,,
1008714916,017-D42104-24,00069590,SALE,Scheduled for Auction,148223.1,5072 PAMELA DR,FORT WORTH,TX,76116-8824,Tarrant County,TARRANT-COUNTY-00069590,2026-10-06,152045.0,3821.9,,,,
1006274677,096-D44170-24,02533855,SALE,Scheduled for Auction,102797.13,2600 PEARL AVE,FORT WORTH,TX,76164-6923,Tarrant County,TARRANT-COUNTY-02533855,2026-10-06,110813.0,8015.87,,,,
1014165113,017-D38142-23,05199727,SALE,Scheduled for Auction,260410.88,6200 PRAIRIE CT,WATAUGA,TX,76148-1325,Tarrant County,TARRANT-COUNTY-05199727,2026-10-06,314580.0,54169.12,,,,
1009741515,067-D35137-23,02516772,SALE,Cancelled,126121.42,5600 RICKENBACKER PL,FORT WORTH,TX,76112-7642,Tarrant County,TARRANT-COUNTY-02516772,2026-10-06,137682.0,11560.58,,,,
1002480936,048-D43699-24,40905268,SALE,Scheduled for Auction,366212.99,5819 SUMMERWOOD DR,GRAND PRAIRIE,TX,75052-0434,Tarrant County,TARRANT-COUNTY-40905268,2026-10-06,395439.0,29226.01,,,,
1014090364,141-D44261-24,07610149,SALE,Scheduled for Auction,236240.59,5716 SWORDS DR,FORT WORTH,TX,76137-4997,Tarrant County,TARRANT-COUNTY-07610149,2026-10-06,248297.0,12056.41,,,,
1003256194,067-D38210-23,00882003,SALE,Scheduled for Auction,122493.12,100 W ENON AVE,EVERMAN,TX,76140-3810,Tarrant County,TARRANT-COUNTY-00882003,2026-10-06,129192.0,6698.88,,,,
1004177021,067-D38210-23,00882046,SALE,Scheduled for Auction,381519.44,106 W ENON AVE,EVERMAN,TX,76140-3810,Tarrant County,TARRANT-COUNTY-00882046,2026-10-06,425645.0,44125.56,,,,
1013385888,096-D44601-24,01365789,SALE,Scheduled for Auction,164409.76,1328 W GAMBRELL ST,FORT WORTH,TX,76115-2321,Tarrant County,TARRANT-COUNTY-01365789,2026-10-06,168929.0,4519.24,,,,
1005579207,348-D40594-24,02778874,SALE,Scheduled for Auction,66856.74,212 W MASON ST,FORT WORTH,TX,76110-6223,Tarrant County,TARRANT-COUNTY-02778874,2026-10-06,74259.0,7402.26,,,,
1014363204,067-D38210-23,04596641,SALE,Scheduled for Auction,424524.4,101 W TRAMMELL AVE,EVERMAN,TX,76140-3214,Tarrant County,TARRANT-COUNTY-04596641,2026-10-06,450509.0,25984.6,,,,
1006700959,342-D38754-23,40386732,SALE,Scheduled for Auction,169272.47,900 WALNUT ST,BURLESON,TX,76028-8416,Tarrant County,TARRANT-COUNTY-40386732,2026-10-06,175040.0,5767.53,,,,
1013585748,A190030TAX,19-34200-0060-013-00,SALE,Scheduled for Auction,64582.19,32 W 12TH ST,SAN ANGELO,TX,76903,Tom Green County,TOM-GREEN-COUNTY-19-34200-0060-013-00,2026-10-06,67000.0,2417.81,,,,
1005805009,T24-00047,0722044002000490000,SALE,Sale Results Pending,55051.22,BROOKWOOD,MURCHISON,TX,75778,Van Zandt County,VAN-ZANDT-COUNTY-0722044002000490000,2026-09-01,62970.0,7918.78,,,,
1005878036,T21-00038,0662050000700180000,SALE,Sale Results Pending,2415.19,CALLENDER LAKE DRIVE,MURCHISON,TX,75778,Van Zandt County,VAN-ZANDT-COUNTY-0662050000700180000,2026-09-01,6240.0,3824.81,,,,
1005854275,T26-00056,0440046015600000000,SALE,Struck off to Jurisdiction,865.77,FIELDER ST,GRAND SALINE,TX,75140,Van Zandt County,VAN-ZANDT-COUNTY-0440046015600000000,2026-09-01,4670.0,3804.23,,,,
1005870805,T17-00114,0660962613000000000,RESALE,Sale Results Pending,20515.0,FM 858,BEN WHEELER,TX,75754-8319,Van Zandt County,VAN-ZANDT-COUNTY-0660962613000000000,2026-09-01,25810.0,5295.0,,,,
1005871330,T22-00050,0662050000600100000,SALE,Sale Results Pending,3747.37,LONG SHADOW DRIVE,MURCHISON,TX,75778,Van Zandt County,VAN-ZANDT-COUNTY-0662050000600100000,2026-09-01,7510.0,3762.63,,,,
1005897521,T19-00011,0443630001200040000,SALE,Sale Results Pending,73367.35,311 N WASHINGTON ST,GRAND SALINE,TX,75140-1639,Van Zandt County,VAN-ZANDT-COUNTY-0443630001200040000,2026-09-01,79720.0,6352.65,,,,
1005431294,T21-00084,0662041000200250000,RESALE,Sale Results Pending,21308.0,140 OAK,MURCHISON,TX,75778,Van Zandt County,VAN-ZANDT-COUNTY-0662041000200250000,2026-09-01,24000.0,2692.0,,,,
1010123700,T21-00064,3223903,SALE,Cancelled,29628.72,747 VZ COUNTY ROAD 2808,MABANK,TX,75147,Van Zandt County,VAN-ZANDT-COUNTY-3223903,2026-09-01,36920.0,7291.28,,,,
1005801537,T26-00042,0865550000002530000,SALE,Sale Results Pending,15594.0,340 VZ COUNTY ROAD 3841,WILLS POINT,TX,75169,Van Zandt County,VAN-ZANDT-COUNTY-0865550000002530000,2026-09-01,18200.0,2606.0,,,,
1012479367,T19-00054,0660128083000000000,SALE,Cancelled,401533.14,291 VZ COUNTY ROAD 4824,BEN WHEELER,TX,75754,Van Zandt County,VAN-ZANDT-COUNTY-0660128083000000000,2026-09-01,508990.0,107456.86,,,,
1005385317,T24-00037,0722042001200010000,SALE,Struck off to Jurisdiction,7609.48,W CEDAR LN,MURCHISON,TX,75778,Van Zandt County,VAN-ZANDT-COUNTY-0722042001200010000,2026-09-01,11120.0,3510.52,,,,
1006392349,21-12-17450,1610000200600,SALE,Struck off to Jurisdiction,48461.97,191 DIEBEL DR,VICTORIA,TX,77905-1816,Victoria County,VICTORIA-COUNTY-1610000200600,2026-09-01,70610.0,22148.03,,,,
1006037552,22-08-17501,5760001901500,SALE,Struck off to Jurisdiction,38505.57,2009 E CRESTWOOD DR,VICTORIA,TX,77901-3507,Victoria County,VICTORIA-COUNTY-5760001901500,2026-09-01,47640.0,9134.43,,,,
1006732065,21-02-17359,5480021200302,RESALE,Struck off to Jurisdiction,3290.19,705 E RIVER ST,VICTORIA,TX,77901-8347,Victoria County,VICTORIA-COUNTY-5480021200302,2026-09-01,9790.0,6499.81,,,,
1006338032,22-05-17489,1560000800800,SALE,Sold,110877.24,101 E WARREN AVE,VICTORIA,TX,77901-4841,Victoria County,VICTORIA-COUNTY-1560000800800,2026-09-01,126907.0,16029.76,,,,
1006158700,24-10-17695,1160000005100,SALE,Sold,31115.87,1301 JULIUS ST,VICTORIA,TX,77901-1602,Victoria County,VICTORIA-COUNTY-1160000005100,2026-09-01,38650.0,7534.13,,,,
1006428542,23-11-17627,3640001300900,SALE,Struck off to Jurisdiction,7345.75,101 LAUREL AVE,VICTORIA,TX,77901,Victoria County,VICTORIA-COUNTY-3640001300900,2026-09-01,13070.0,5724.25,,,,
1006428530,23-11-17627,3640001300800,SALE,Struck off to Jurisdiction,41217.38,103 LAUREL AVE,VICTORIA,TX,77901-3225,Victoria County,VICTORIA-COUNTY-3640001300800,2026-09-01,56890.0,15672.62,,,,
1006347268,23-11-17641,4700000H02500,RESALE,Sold,5787.1,2316 MUMPHORD ST,VICTORIA,TX,77901-7750,Victoria County,VICTORIA-COUNTY-4700000H02500,2026-09-01,10290.0,4502.9,,,,
1006342807,23-03-17550,3660000300300,SALE,Struck off to Jurisdiction,52992.18,2006 N LOUIS ST,VICTORIA,TX,77901-5424,Victoria County,VICTORIA-COUNTY-3660000300300,2026-09-01,65540.0,12547.82,,,,
1006090769,23-11-17647,3970000101000,RESALE,Struck off to Jurisdiction,2299.07,311 S GEORGE ST,VICTORIA,TX,77901,Victoria County,VICTORIA-COUNTY-3970000101000,2026-09-01,5430.0,3130.93,,,,
1006064784,23-09-17592,993000100100,SALE,Cancelled,228608.47,1308 S LAURENT ST,VICTORIA,TX,77901-0801,Victoria County,VICTORIA-COUNTY-993000100100,2026-09-01,265580.0,36971.53,,,,
1006340102,23-11-17633,2760000500335,SALE,Sold,6702.3,3001 S LAURENT ST,VICTORIA,TX,77901-1431,Victoria County,VICTORIA-COUNTY-2760000500335,2026-09-01,19500.0,12797.7,,,,
1006087332,22-04-17474,4100000503800,SALE,Scheduled for Online Auction,24745.74,2904 LINDA DR,VICTORIA,TX,77901-7648,Victoria County,VICTORIA-COUNTY-4100000503800,2026-10-06,88170.0,63424.26,,,,
1006288765,18-05-17036,5040001100300,SALE,Scheduled for Online Auction,6277.04,516 NEAL ST,VICTORIA,TX,77905-0687,Victoria County,VICTORIA-COUNTY-5040001100300,2026-10-06,13540.0,7262.96,,,,
1016287962,25-02-17718,4800003400600,SALE,Scheduled for Online Auction,193093.55,411 PHEASANT DR,VICTORIA,TX,77905-0517,Victoria County,VICTORIA-COUNTY-4800003400600,2026-10-06,210350.0,17256.45,,,,
1000014517,2023-CV-0313-A,15645,SALE,Cancelled,32419.0,572 N PARK AVE RD,LYFORD,TX,78569,Willacy County,WILLACY-COUNTY-15645,2026-09-01,46029.0,13610.0,,,,
1014699469,2024-CV-0400-A,18003,SALE,Cancelled,48877.0,759 SONORA AVE,RAYMONDVILLE,TX,78580,Willacy County,WILLACY-COUNTY-18003,2026-09-01,56732.0,7855.0,,,,
1007230064,TX14656,A0745005407,SALE,Scheduled for Online Auction,184811.03,263 COUNTY ROAD 1260,DECATUR,TX,76234-6246,Wise County,WISE-COUNTY-A0745005407,2026-10-06,197868.0,13056.97,,,,
1006499026,TX15033,A0534009600,SALE,Scheduled for Online Auction,629670.44,144 COUNTY ROAD 3355,PARADISE,TX,76073-4658,Wise County,WISE-COUNTY-A0534009600,2026-10-06,651275.0,21604.56,,,,
1015009268,TX13583,R0670000400,SALE,Scheduled for Online Auction,396378.88,186 COUNTY ROAD 4657,RHOME,TX,76078-5145,Wise County,WISE-COUNTY-R0670000400,2026-10-06,413591.0,17212.12,,,,
1015006528,TX14889,A0457007001,SALE,Scheduled for Online Auction,179572.54,225 JENNINGS AVE,BOYD,TX,76023-3327,Wise County,WISE-COUNTY-A0457007001,2026-10-06,189971.0,10398.46,,,,
1015009686,TX15021,R2947002X00,SALE,Scheduled for Online Auction,12231.11,124 MCCRAE LN,BOYD,TX,76023,Wise County,WISE-COUNTY-R2947002X00,2026-10-06,18446.0,6214.89,,,,
1015009757,TX15021,R2947003X00,SALE,Scheduled for Online Auction,20939.45,152 MCCRAE LN,BOYD,TX,76023,Wise County,WISE-COUNTY-R2947003X00,2026-10-06,28478.0,7538.55,,,,
1015009334,TX14307,R1380010300,SALE,Scheduled for Online Auction,191794.24,157 POND VIEW DR,DECATUR,TX,76234-5496,Wise County,WISE-COUNTY-R1380010300,2026-10-06,206326.0,14531.76,,,,
1007300819,TX13468,A0155001702,SALE,Scheduled for Online Auction,100034.74,1820 W HIGHWAY 114,PARADISE,TX,76073,Wise County,WISE-COUNTY-A0155001702,2026-10-06,124189.0,24154.26,,,,
1008265953,TX14545,R2687043900,SALE,Scheduled for Online Auction,5190.03,404 W WALNUT ST,DECATUR,TX,76234-1372,Wise County,WISE-COUNTY-R2687043900,2026-10-06,10027.0,4836.97,,,,
1006324477,TX13320,S0248000200,SALE,Scheduled for Online Auction,100089.23,202 WALNUT ST,CHICO,TX,76431-2320,Wise County,WISE-COUNTY-S0248000200,2026-10-06,121608.0,21518.77,,,,
